"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",2015,22201.144849994,18303.4302204714,26098.8594795167,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"2",2016,22196.1226247781,18308.518872986,26083.7263765701,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"3",2017,22286.3789774264,18584.5453856815,25988.2125691713,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"4",2018,22091.2768147654,18600.3771575579,25582.1764719729,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
