"","z.value","Pr...z.2..","Mod","CU_ID","CU_Name","est_B","est_sigma","est_Smsy","est_Sgen","est_A","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",-6.03456743091909,1.59389064790402e-09,"SR_HierRicker_Surv_LowAggPrior",0,"Middle_Fraser",0.00011776200105073,NA,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"2",-4.64676137614396,3.37186824864693e-06,"SR_HierRicker_Surv_LowAggPrior",1,"Fraser_Canyon",0.000322621534543823,NA,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"3",-7.95381707753994,1.80851095327615e-15,"SR_HierRicker_Surv_LowAggPrior",2,"Lower_Thompson",0.000123170794661635,NA,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"4",-13.1922538270764,9.72340982030087e-40,"SR_HierRicker_Surv_LowAggPrior",3,"North_Thompson",7.50409286429147e-05,NA,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"5",-7.36884612832205,1.7211117095667e-13,"SR_HierRicker_Surv_LowAggPrior",4,"South_Thompson",8.90163582368161e-05,NA,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"6",-3.30711744141113,0.000942613643934781,"SR_HierRicker_Surv_LowAggPrior",0,"Middle_Fraser",NA,0.536844649859596,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"7",-2.10778932402283,0.0350492167239559,"SR_HierRicker_Surv_LowAggPrior",1,"Fraser_Canyon",NA,0.671169030046683,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"8",-2.23517339458457,0.0254059674383699,"SR_HierRicker_Surv_LowAggPrior",2,"Lower_Thompson",NA,0.657379280873205,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"9",-3.99870716010028,6.36894219792407e-05,"SR_HierRicker_Surv_LowAggPrior",3,"North_Thompson",NA,0.471382387279446,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"10",-2.4232668617303,0.015381622738771,"SR_HierRicker_Surv_LowAggPrior",4,"South_Thompson",NA,0.63420446249412,NA,NA,NA,NA,NA,2015,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
