"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",2015,13627.0316935409,11522.0301407821,15732.0332462997,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"2",2016,13627.0332205263,11522.0385754043,15732.0278656482,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"3",2017,13624.3941826709,11523.6074634354,15725.1809019064,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
"4",2018,13624.3984557066,11523.647523717,15725.1493876962,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE
