"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,180331.213404346,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2",1968,217112.078992392,152974.879939379,281249.278045405,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3",1969,236245.543692668,187570.582521969,284920.504863368,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4",1970,217080.57047624,153510.392154222,280650.748798257,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5",1971,183816.847628979,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6",1972,223340.143954727,180204.192027884,266476.09588157,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7",1973,185896.355087124,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8",1974,185345.867048864,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9",1975,221924.452373616,180630.56406823,263218.340679002,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10",1976,323834.808801676,260843.328411008,386826.289192344,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11",1977,331428.553346179,274872.249110029,387984.857582328,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"12",1978,346443.798064922,292443.356199675,400444.23993017,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"13",1979,341464.241598985,289051.908195714,393876.575002255,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"14",1980,341379.827007193,289123.556834093,393636.097180293,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"15",1981,363247.325203366,300430.51525514,426064.135151592,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"16",1982,395891.525898047,322405.018706482,469378.033089612,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"17",1983,391135.540985159,321219.231277608,461051.85069271,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"18",1984,373230.600850471,302100.730172638,444360.471528304,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"19",1985,407230.398885721,316453.071343458,498007.726427983,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"20",1986,460488.278475965,366998.368829577,553978.188122354,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"21",1987,474592.929108149,384607.575239205,564578.282977094,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"22",1988,499085.543862388,418708.086231075,579463.0014937,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"23",1989,437971.424978073,340255.82029882,535687.029657326,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"24",1990,499791.101226243,395133.744426697,604448.458025789,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"25",1991,495206.912250409,386095.861694916,604317.962805903,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"26",1992,553214.252403273,447661.04116236,658767.463644187,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"27",1993,538371.281116032,414757.782697174,661984.77953489,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"28",1994,510344.42722907,380467.216022558,640221.638435581,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"29",1995,494313.807344083,358489.833993749,630137.780694417,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"30",1996,468519.949234531,336096.453772778,600943.444696284,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"31",1997,472066.598487795,342989.827707631,601143.369267958,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"32",1998,479736.168379733,357863.075350026,601609.261409441,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
