"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1975,284823.87187172,210108.886984251,359538.856759188,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"2",1976,469539.466802328,311979.794449799,627099.139154856,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"3",1977,458190.176493158,295736.656874183,620643.696112134,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"4",1978,469001.094516064,339520.60232613,598481.586705999,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"5",1979,467410.546659285,340586.150304237,594234.943014333,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"6",1980,466927.315715394,341731.923533186,592122.707897603,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"7",1981,463444.170356996,345658.027153361,581230.31356063,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"8",1982,462462.142438767,347258.281710662,577666.003166872,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"9",1983,454839.071282175,349976.945163443,559701.197400907,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"10",1984,424774.032230813,315987.216183555,533560.84827807,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"11",1985,451904.224995659,339352.596709965,564455.853281354,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"12",1986,565234.172358768,434065.452222748,696402.892494787,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"13",1987,611372.291280196,467343.373965341,755401.208595051,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"14",1988,608092.347730052,469128.646068624,747056.049391479,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"15",1989,581346.922172582,405391.6260003,757302.218344863,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"16",1990,725145.345578488,529932.522174868,920358.168982109,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"17",1991,781962.000211558,519207.476437456,1044716.52398566,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"18",1992,882804.182757611,602648.328204562,1162960.03731066,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"19",1993,942870.972725169,610885.357344114,1274856.58810622,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"20",1994,917976.342018616,623050.507757623,1212902.17627961,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"21",1995,960833.52022825,588935.651996797,1332731.3884597,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"22",1996,965012.381888398,568498.198984744,1361526.56479205,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"23",1997,993835.335587187,571356.328809878,1416314.3423645,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"24",1998,956966.159845411,618913.977252908,1295018.34243791,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"25",1999,949901.684654682,627746.803540991,1272056.56576837,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"26",2000,914111.142696355,624528.936993943,1203693.34839877,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"27",2001,1132483.2735329,593135.577635796,1671830.96943,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"28",2002,1484380.95459042,313662.784805725,2655099.12437511,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"29",2003,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"30",2004,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"31",2005,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"32",2006,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"33",2007,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"34",2008,2011555.78398059,262077.702472831,3761033.86548835,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"35",2009,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"36",2010,2151932.88092821,76397.5957649937,4227468.16609143,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"37",2011,2064345.44086691,254736.964245423,3873953.9174884,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"38",2012,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
